{'str': '4f400b68ac3a46bc4692', 'num': 0.08353987387390249}
{'str': '4cf32800447a61c55b5f', 'num': 0.7769460303931633}
{'str': 'c84f44bae4eea7131df9', 'num': 0.18996727609511987}
{'str': 'e47fe2597a57d1e7b17a', 'num': 0.017779402923782106}
{'str': '75853be1991f47c8e87f', 'num': 0.09584900418728104}
{'str': 'e4c515aa8163b39a78b1', 'num': 0.8824563300938468}
{'str': 'b31e6bcd55b86650851b', 'num': 0.10977523546091938}
{'str': '2901f3b82abc6ae16805', 'num': 0.8030063028891222}
{'str': 'dd4a5721059c6f11a85b', 'num': 0.9565723113524958}
{'str': '458ea3872a69b37518da', 'num': 0.532049702557483}
{'str': '4351ce04aeccd7a787be', 'num': 0.12055913981942945}
{'str': '508ee35b257849ec085a', 'num': 0.1353828638930883}
{'str': 'b8984f244ac0fa8b614c', 'num': 0.397272931602494}
{'str': 'ce50e0e00b73f4559379', 'num': 0.5346480960188271}
{'str': 'b78fb334e1e233268ae6', 'num': 0.5993420488075558}
{'str': 'e852e6b9863551c85ab4', 'num': 0.6996429491550009}
{'str': 'fc4e5d180660bf087afc', 'num': 0.6104810959672154}
{'str': '064885f0b0b9ab2cd441', 'num': 0.33321831535002167}
{'str': 'ecaeca3863bbe5eea7fc', 'num': 0.4873853782754012}
{'str': '0e836a2e8aafc4061550', 'num': 0.7645281896376588}
{'str': '30175d3a2fbba5b833b8', 'num': 0.5193124141177649}
{'str': '6916f76b4dd6fbe53746', 'num': 0.42872685897160545}
{'str': 'f0ea22f7b42a56fe4886', 'num': 0.11916213564010225}
{'str': 'fdf64398b9fb72c47b91', 'num': 0.7007163823953939}
{'str': '4e3e252516205b7e1c66', 'num': 0.09150460588730736}
{'str': '79b375125de9babea0d5', 'num': 0.31173795135517945}
{'str': 'c287565fa7c9db2f3e33', 'num': 0.014535241685757927}
{'str': 'a59eaff053fbdcacc129', 'num': 0.39337151430869366}
{'str': '31e2649980fa9bc86f9e', 'num': 0.5932425525677385}
{'str': 'c3f0f91a78a514fc87af', 'num': 0.7699507142932205}
{'str': 'ac91687fb06d5932e555', 'num': 0.09620631798591228}
{'str': '913390bf00a7c8b8d647', 'num': 0.6797891678709422}
{'str': '86648ab55480df469319', 'num': 0.9298502533061852}
{'str': 'd9b153cb48b7702f652e', 'num': 0.4812259436401711}
{'str': '82739a8fe824fc2426f3', 'num': 0.1049442328806125}
{'str': '7de1aca40d722b706cff', 'num': 0.3767573141592865}
{'str': '066bb6f2103c7ecf99e9', 'num': 0.3847432326610799}
{'str': '45915613c8ee8ddb478f', 'num': 0.4726101853144189}
{'str': '747fe6c63f9f44ea4b98', 'num': 0.11003349526393025}
{'str': 'd90c2e10dea997d85d80', 'num': 0.5891636472489709}
{'str': 'cea8126723aaffcbebee', 'num': 0.010026460355799571}
{'str': 'b72b8011b1bdeccb9fa6', 'num': 0.8391370639041759}
{'str': '79099fe2bd643a664fc4', 'num': 0.7324242304568845}
{'str': 'e5dbfcdfca6c37f6c200', 'num': 0.09236220419461927}
{'str': '72df4a080800705e9c7f', 'num': 0.0789465023047562}
{'str': 'c6545e90882e55965144', 'num': 0.35262228795703743}
{'str': '2eda178571b7b689827e', 'num': 0.4324717088621718}
{'str': '254776b1b0c1477834d1', 'num': 0.560664998534301}
{'str': 'dc609926059bf9bc9c68', 'num': 0.6941363998421194}
{'str': '7355883315687107056b', 'num': 0.5271935384722863}
{'str': '47cbd714fac0c9640272', 'num': 0.766868444989403}
{'str': 'd6221d6a29faa27b46f7', 'num': 0.38352120429338155}
{'str': '4ab676377eee14f39930', 'num': 0.09996983663388093}
{'str': 'f902f383c4abe2800590', 'num': 0.8832657925204183}
{'str': '9dca363a3c2c7bcd7623', 'num': 0.9544279212386081}
{'str': 'b90c8c931ec122062d18', 'num': 0.5221349592243657}
{'str': 'e18785de302dfb98140c', 'num': 0.5157287469527515}
{'str': 'af31d4e605068a461293', 'num': 0.26333435591799703}
{'str': '0dc5376f71a7be64a9d2', 'num': 0.8887053807755109}
{'str': 'dd3e27b6923661de4236', 'num': 0.9674063041652912}
{'str': '0a072c7146794a2ccc96', 'num': 0.1867627579551403}
{'str': '64b27e3a596b01661936', 'num': 0.4666480874977561}
{'str': '027dd6206a4e0f648ecd', 'num': 0.010978042473665295}
{'str': '2a3044f5791fbc5de414', 'num': 0.3629870908066639}
{'str': 'cc04f2ed2b1bd677a284', 'num': 0.025342756251110266}
{'str': 'e918b20a2ca324f86b0e', 'num': 0.15378347145989257}
{'str': '4ae5742547618cb9c17d', 'num': 0.061040143348394915}
{'str': '477fb15392a7ebb06c9a', 'num': 0.24041138490252945}
{'str': '9063a35b9866d5e2be89', 'num': 0.6127064622911003}
{'str': 'd56b27cf2523a8bcd729', 'num': 0.9226347799513223}
{'str': '526ab240db13f8e25e4b', 'num': 0.28433394602011985}
{'str': 'e97d65f62cae6eea1f51', 'num': 0.6489823967610285}
{'str': '88a6c863dd580e54d87a', 'num': 0.0060765353728789995}
{'str': '6606c97a5e3d0fa0af8b', 'num': 0.035575652951476466}
{'str': 'c39b86a262b635b26639', 'num': 0.29655778667804034}
{'str': '8ec16810105bc260bf18', 'num': 0.7310165255952665}
{'str': '7512acd7541c8e9bf939', 'num': 0.1663251604361764}
{'str': '5903e6c569c078115f6a', 'num': 0.32485573965295955}
{'str': '4022259e77523fdb384f', 'num': 0.5670106511662665}
{'str': '484d7e70485e857299ba', 'num': 0.9838709199788077}
{'str': '49900d475208961916fa', 'num': 0.17189259800373424}
{'str': '45807a199d1e56825ae3', 'num': 0.41381107248133964}
{'str': 'acf21d9d90df1bd21d26', 'num': 0.5532942409612753}
{'str': '6e2f6da8bf24e39c5701', 'num': 0.039160779126596545}
{'str': 'facaa4af2acbd2dedcce', 'num': 0.7121035044776877}
{'str': 'daeb35ca53b6169255bf', 'num': 0.3206715129464375}
{'str': '3a21d71fbee1bb6ced64', 'num': 0.44758199729805137}
{'str': 'a831919eb45aea8cb8e7', 'num': 0.9041001081258258}
{'str': 'de543e2272873aeb24a2', 'num': 0.46768240270531114}
{'str': '8284d0d2020d20ac70b1', 'num': 0.28477267048210964}
{'str': '8d82605c6a00f9db8120', 'num': 0.18996238692862766}
{'str': 'b8aa41e233fb74a56e33', 'num': 0.4015337682334955}
{'str': 'b5698c93731dd48d3dc5', 'num': 0.8071277224928396}
{'str': '5002261d1473cc03f7a0', 'num': 0.8422746438933222}
{'str': '3e8ba7efeaa3e2ece830', 'num': 0.7023913149793919}
{'str': '52afe66b9c0570b51a88', 'num': 0.2602066020770948}
{'str': '7ef7cb4a2d1e3418de56', 'num': 0.046768845205334975}
{'str': 'da6fdd2f6736010f2ebf', 'num': 0.6597318759081163}
{'str': '15ff94f8df73628e1b73', 'num': 0.06983310039945978}
{'str': '992ca23a339d22abc74f', 'num': 0.15572834087777043}
{'str': '633095c98cf7061987b7', 'num': 0.45703540111918717}
{'str': 'e84d9edbabfc69f41936', 'num': 0.6785768112290548}
{'str': 'd7fdf147fda2c818469f', 'num': 0.0213715675035977}
{'str': 'e954f3e0102d22f30d24', 'num': 0.5415442326384805}
{'str': '220bf4a1fc30922ef150', 'num': 0.483022344589214}
{'str': 'f3a6af2c166ff44b8d3e', 'num': 0.09314083775789672}
{'str': '6185598528df61fd32c7', 'num': 0.30724672905761585}
{'str': '7700af7fa1908cd1bf22', 'num': 0.1518739930591565}
{'str': 'fbd7101adab581f210a2', 'num': 0.9151415117706663}
{'str': '73d55cc6ff1388701740', 'num': 0.19731136114376246}
{'str': '1fb91b73476785f39bac', 'num': 0.6626136617835089}
{'str': 'd28787f14f97faf864cd', 'num': 0.06934072658943002}
{'str': 'dca5b90fe91563d9ca47', 'num': 0.6541565747633187}
{'str': 'bb5330772f6ab4931635', 'num': 0.1198793531901643}
{'str': '464d1e178cfe19d2addf', 'num': 0.7344175277071351}
{'str': '1393ea5e92471e5d2b2b', 'num': 0.09774517566692575}
{'str': '97da8ce81b4cb69c2cfb', 'num': 0.017720542161073438}
{'str': '1d758cf68c03d2b06614', 'num': 0.4964643568350847}
{'str': 'f2bbfa29c73b960f007d', 'num': 0.12000630739645646}
{'str': '3f1202a27ce16d96221c', 'num': 0.10855755456370342}
{'str': '390668036c61cfcb6b7c', 'num': 0.5756606319363771}
{'str': '51bb92ead063c84d1667', 'num': 0.9561352458696056}
{'str': '4fc64c7a14ff0452c295', 'num': 0.9248486690195349}
{'str': '365d13e4fa0173754f88', 'num': 0.6315258469439808}
{'str': 'eaa57e895ca2f5e46fc1', 'num': 0.20249202867783866}
{'str': 'ba0596123e5873020efd', 'num': 0.12285433549242109}
{'str': 'a01d2fe6045c70d98ddd', 'num': 0.7147056148612766}
{'str': 'a21d061993eeeb18ea61', 'num': 0.7764685957521092}
{'str': 'd37e14297ad74af51436', 'num': 0.22094277714373434}
{'str': '2007cd458b8d202ad729', 'num': 0.5587956584828777}
{'str': 'dfafbf1280063f2b3467', 'num': 0.8093482507720161}
{'str': 'b1e58ceed1246c357514', 'num': 0.9250813597059058}
{'str': '03ac80fbe2f9c78af887', 'num': 0.413166055407446}
{'str': '50c222c1b5a39691bbee', 'num': 0.7560105355955544}
{'str': '566dd41d6d045b0abed6', 'num': 0.7131885152944955}
{'str': 'b336d1e51c950923f06a', 'num': 0.5906299390189262}
{'str': '145d8323360cf823a558', 'num': 0.3894607870037057}
{'str': 'de2c3c289fed95b5f04c', 'num': 0.8748184839922191}
{'str': '86179c450c2f0a3cb25a', 'num': 0.8470792032267174}
{'str': '29c52b83c5d2a693c24d', 'num': 0.11301080117119366}
{'str': '6aff8e1e292137ba8354', 'num': 0.8190104609659525}
{'str': 'fab228006eed5559d49e', 'num': 0.6142141002775571}
{'str': '13eac627957f810a0d45', 'num': 0.7292793356851653}
{'str': '63a1504678583e25a381', 'num': 0.8157946319953818}
{'str': '997500f0443e8688927c', 'num': 0.0522577565223723}
{'str': '6d04c77838fad998d519', 'num': 0.6249249634328312}
{'str': '351a9533c9b23e9f1656', 'num': 0.950926865069}
{'str': '12818d42a79f67129d6e', 'num': 0.04709774398307476}
{'str': '019521aba9eb36fb0cbb', 'num': 0.5743018246089766}
{'str': '0b9779b4bdebbaab0e7c', 'num': 0.7574248063016742}
{'str': '620c12211a1fd94b8717', 'num': 0.007897033416080501}
{'str': 'be4cf7ca26f9ad6c365f', 'num': 0.7601023094748024}
{'str': '0949f8166f34b10ce5dc', 'num': 0.6874368076099747}
{'str': '174ddc277c336688163a', 'num': 0.2718174970846595}
{'str': '0abc3ea73f2f44d280b8', 'num': 0.16660083668593073}
{'str': '1d0dea7ef295e6c639b2', 'num': 0.03744781741642922}
{'str': '320f8cd2f7457023beb4', 'num': 0.19322659477164505}
{'str': 'fb6266b9e673458c4fc9', 'num': 0.2952265860954093}
{'str': 'b0bebfdedc7f001afb12', 'num': 0.08699762604883121}
{'str': '6ccd5d4e7ba8957c8912', 'num': 0.8616830840376997}
{'str': '81138a44ede589feb153', 'num': 0.9483098483488754}
{'str': '6255926134c1bdfaccc5', 'num': 0.34960355857303815}
{'str': 'b8ef0a498ed18a510089', 'num': 0.4241131304968111}
{'str': '2404467e3d3b926f55ea', 'num': 0.6988996003608495}
{'str': '119d50d48c2267d83c14', 'num': 0.19058395398486627}
{'str': 'bdf23d371aeaa4551817', 'num': 0.16587516703872673}
{'str': '792683943e1396c98570', 'num': 0.9206780366494546}
{'str': '8ceb9049f3c0a83d5476', 'num': 0.19782967663232498}
{'str': '8e99fb6dc48840bea486', 'num': 0.8041292921712948}
{'str': 'f3daccea800505c1eb05', 'num': 0.5650228415082468}
{'str': '96a6fc54bf0e4bab9bfb', 'num': 0.30862804764720064}
{'str': '29be787c4b2ae677eec5', 'num': 0.9637543758389048}
{'str': 'c7784035425fd207173b', 'num': 0.7104366126042126}
{'str': '971c9ad60e86c6b1884f', 'num': 0.7319612824650468}
{'str': '95c9d7d8c1dde73aeac8', 'num': 0.44301128923203015}
{'str': 'ec20470557d1ac9d5c76', 'num': 0.22731892042894564}
{'str': 'b2589c01e797156675c2', 'num': 0.6671958509731009}
{'str': 'eec20b2c7813abdd09fb', 'num': 0.3422954662498756}
{'str': '184aa85990e25e62bd3d', 'num': 0.3962802003488818}
{'str': 'e01ce7b320807baf4bc4', 'num': 0.9918324021964762}
{'str': '08a33d99a183285a848c', 'num': 0.5341489303396595}
{'str': 'ed7c7daade4a3781d5fd', 'num': 0.09801493157992414}
{'str': 'b09a8ad84ebc46bc9bf2', 'num': 0.9561910685614192}
{'str': '6f8c413243c115f26325', 'num': 0.1579032777773205}
{'str': '18fba588f2f5f18aed0b', 'num': 0.06398112900291719}
{'str': 'f2360a16054f760f3c27', 'num': 0.6403453769979305}
{'str': '4e22137c373b578b0525', 'num': 0.9957755466354873}
{'str': '051811e6f661da269180', 'num': 0.42753379283864457}
{'str': '3bb0f3c105612db31e78', 'num': 0.10863711825447031}
{'str': 'afac1ce3584586a42fa1', 'num': 0.43327596120933476}
{'str': 'f7302ed1ef426bf5e9ea', 'num': 0.508903383347428}
{'str': '67186a35b264960ce439', 'num': 0.5427413465683196}
{'str': 'c4b4561a4cfa91256b6b', 'num': 0.11862660415599302}
{'str': '4c996e2ba04f769a2858', 'num': 0.29668195028381406}
{'str': 'df7319e3c37437bb85af', 'num': 0.8469892600099787}
{'str': '708d4481d8feffcd9164', 'num': 0.2732200971493166}
{'str': '145801f11790ea69d0c8', 'num': 0.33046204905736354}
{'str': '143093ab0ddc2d500565', 'num': 0.5637303550795214}
{'str': '68ebc636113c64e7b15a', 'num': 0.7668555138706409}
{'str': '0eda8772927f9d9a2ee5', 'num': 0.5699502923697831}
{'str': '18f2b7a3d34a8196ba89', 'num': 0.9384673587498833}
{'str': 'c1d04ad193dc0f1328ec', 'num': 0.9085596236724751}
{'str': '471938f34d2f7526f8f6', 'num': 0.4013960144503347}
{'str': '90d67e76fb0bb6e0e576', 'num': 0.17570398316524194}
{'str': '02e4df2b91ee421a8aae', 'num': 0.9796542867469629}
{'str': '03422814d668dd392440', 'num': 0.7454631607918625}
{'str': 'f8f4551d68a0f359d9e1', 'num': 0.1377235840549752}
{'str': '597eb863bf546dddf12d', 'num': 0.8246873271586184}
{'str': 'e3ea1549fa3eb3d6b6a7', 'num': 0.49383473111463194}
{'str': '3ff148d6a26768c63f68', 'num': 0.3869744610377691}
{'str': '681f3bcf1d563c173d18', 'num': 0.2140539748767022}
{'str': '4db015c54d3bd1eba015', 'num': 0.33161278912484016}
{'str': '39f6d63ac452472b36a3', 'num': 0.12697000586581275}
{'str': '27318734534cc5d3ea05', 'num': 0.6284478865452147}
{'str': 'fbbf6c7651e951feee95', 'num': 0.6724304454331828}
{'str': 'd38d60bc65a1d2c282f9', 'num': 0.8368598632154831}
{'str': 'b7125c0fe986f83751f8', 'num': 0.20576143841315775}
{'str': '164a075d4f9d10ecac3b', 'num': 0.8779477153734496}
{'str': '19c9e486feb32a4b8c57', 'num': 0.7415851467029927}
{'str': 'ec9ed5566c056f1579a6', 'num': 0.9719527462953824}
{'str': '3e55d41eaf611dbe0eaa', 'num': 0.8985991334688034}
{'str': 'ed894b2b40bd2f12b146', 'num': 0.7439256950972865}
{'str': 'afaaff529160cc17b07a', 'num': 0.08460110122863018}
{'str': '13d9c440e7444c7d7724', 'num': 0.3383938055643364}
{'str': 'c0fc7d382f4592f3df62', 'num': 0.5020085075038603}
{'str': '0660bc61a19d8e3dbb67', 'num': 0.34716703880382105}
{'str': '0febfa6a51d5f8d1761b', 'num': 0.011589702445214178}
{'str': 'c4002734c440f81af965', 'num': 0.884696470689084}
{'str': '0ab32c12635f9fae099f', 'num': 0.6826705938362355}
{'str': 'a96a4a6835c570c5a70a', 'num': 0.07106157682272785}
{'str': 'a7fb31396100dc52bd2c', 'num': 0.3321188277962983}
{'str': 'b02783d6bd1420501731', 'num': 0.9326197535182524}
{'str': '209faf00ae9cc4165200', 'num': 0.9349589435477108}
{'str': 'aff9defb459134872e28', 'num': 0.4277611868266392}
{'str': 'f85d2b8e4d22b3debc4a', 'num': 0.6121492526814899}
{'str': 'b1d82bb30729584d9f06', 'num': 0.6395839699917428}
{'str': '3a8c2e5c17ebc758346c', 'num': 0.29758658293168705}
{'str': 'ce9679d7578009dd7944', 'num': 0.4394619589231292}
{'str': 'e9a128833979229504a7', 'num': 0.4863488970858034}
{'str': '06ed7b04b89a465e4ade', 'num': 0.8212148117842656}
{'str': 'db928c3b8cbeecd75196', 'num': 0.5678573916275845}
{'str': 'd0e6c4e83b4bcc51792f', 'num': 0.23287772858776645}
{'str': '226898a06bfc1e16b13a', 'num': 0.8255250376342264}
{'str': '9a566b02f9cb542c234b', 'num': 0.6250193224845895}
{'str': '4d12dcf9a92fa7d76b25', 'num': 0.6026306056311297}
{'str': '8a6d7f99d28065202cba', 'num': 0.2561077878910156}
{'str': 'cfd70e02b71d3d4ec778', 'num': 0.7976579513786841}
{'str': '31f167b8cb1c383e95ee', 'num': 0.3047887991476932}
{'str': '5762a17b0604ced384fc', 'num': 0.6780626718121032}
{'str': '178f8748bedd91d89d17', 'num': 0.10461866582443768}
{'str': '8712b398b2f7c8069406', 'num': 0.7023755475086766}
{'str': 'a33065c13e494dd3c9ee', 'num': 0.059171426040101394}
{'str': '7ea6f1e802dc85ce70aa', 'num': 0.22327233569421678}
{'str': '71fd61831d93d51f1d22', 'num': 0.5624556390594916}
{'str': '09e1460ad132b3711cb6', 'num': 0.2882132485230915}
{'str': '1c46d30b792041881d2e', 'num': 0.818176750404041}
{'str': '4c12d25ce0205581f450', 'num': 0.325825393571298}
{'str': 'e29761b4914a742fe553', 'num': 0.3206313631678769}
{'str': '52a21e91259601ae1ae5', 'num': 0.3913533529138884}
{'str': '592c88dac713af56682c', 'num': 0.8887430585110754}
{'str': '21ec19be06670fcb7895', 'num': 0.2052061620397243}
{'str': '8bfacfc74a40cfb29dbb', 'num': 0.6391819528869842}
{'str': 'a9a1d5b2834b55a95d4b', 'num': 0.8046207376104741}
{'str': '4cf88c468317e9303022', 'num': 0.00617889170156416}
{'str': 'bb304accad0e24f4975b', 'num': 0.8063691624306235}
{'str': 'fcdb84d37238a68baa06', 'num': 0.30489905764028946}
{'str': 'f5015e98f60e351c4bbf', 'num': 0.44171150454810293}
{'str': 'e9cad4853cbdabc42879', 'num': 0.6393251101728036}
{'str': '5ece40639c1fcef70020', 'num': 0.6191249518131279}
{'str': 'c039b3b7f2a3bdfd5e9d', 'num': 0.5241361815070351}
{'str': '15295036c1aad48ba4f6', 'num': 0.20330082597102828}
{'str': '45bcdff7300b153e8664', 'num': 0.029897178954244374}
{'str': 'bb0a5d74cf4454b09310', 'num': 0.04707443059216321}
{'str': 'a90a2187a0984876363c', 'num': 0.1864123986408578}
{'str': '4ab942c5c13adcb6cdc1', 'num': 0.2647297635877228}
{'str': '5272b0ff9f9a1c611e49', 'num': 0.4975372925289657}
{'str': 'bc87d5ba7282632fc933', 'num': 0.7490038254510574}
{'str': '147fcac8f2d6544e3be1', 'num': 0.9487125194328845}
{'str': 'fa0d1e7a7f5df91de17a', 'num': 0.2119078247290863}
{'str': 'dd39b3a3161905c4186f', 'num': 0.2277757991508429}
{'str': 'd5244deb6761e69b151e', 'num': 0.6501710590264101}
{'str': 'e147c10c1088bc7df90d', 'num': 0.8108304871008001}
{'str': 'a6a8fa0d8fd3f9e341c3', 'num': 0.367710845325401}
{'str': 'c521bfc5794d8b1380bd', 'num': 0.23440585135606273}
{'str': 'a73ac5beaf39ba279526', 'num': 0.3209715006698255}
{'str': '8668945e9bff2d07ad38', 'num': 0.7476485751991594}
{'str': '3207a46dee8334d06f26', 'num': 0.6973579009440514}
{'str': '6177af35eec326a5f87d', 'num': 0.08398771974132146}
{'str': 'b5f6dd6f504911d13c9d', 'num': 0.8345591353212863}
{'str': 'd6f1d537400394c6236e', 'num': 0.65463853649036}
{'str': '0c53f1675bd9225df820', 'num': 0.26491623807935505}
{'str': '3c664019a15577242da9', 'num': 0.44741499984424726}
{'str': '62be0e006f71ab112465', 'num': 0.43866911716118107}
{'str': '4086fba0466f5f9cca60', 'num': 0.4216500086354559}
{'str': 'f57edf13f7f6fec2fac1', 'num': 0.40461072731484815}
{'str': 'b65f355149bcf494d377', 'num': 0.5706224241978245}
{'str': '2c296ef94afaa3c8209c', 'num': 0.9976137856792702}
{'str': 'd88ef0b7a5f53045f7cb', 'num': 0.39556315038345347}
{'str': '8896b2a6b34f6a7f5add', 'num': 0.4835866750982556}
{'str': 'ef6562b5e0119e263dbf', 'num': 0.606168155591851}
{'str': 'ef3931b42492168e1d86', 'num': 0.25070583759576304}
{'str': '0cad5b97eea791dd23ce', 'num': 0.38710375486813864}
{'str': '2ba1d6644d53d20d6c75', 'num': 0.19364397534496425}
{'str': '2c795c903b4f90b0dbbd', 'num': 0.11453682884579686}
{'str': '04275a4f856de95ccb18', 'num': 0.480671537486138}
{'str': '6fe2a3d00918b5d33dc4', 'num': 0.9115726274280025}
{'str': '30aaf6a8acc028277f14', 'num': 0.038780471877329026}
{'str': '52846a724a6a1bd5f40a', 'num': 0.21342900003669996}
{'str': 'dfebc28568eb247fc7e8', 'num': 0.5656760202949112}
{'str': '0ec5dcc180e7f826984d', 'num': 0.5337453244428635}
{'str': 'f2fc927aa2db7ffae92f', 'num': 0.3485492432679168}
{'str': 'a60d7e7ca78b82be3fef', 'num': 0.15903839262500552}
{'str': 'a1d5a8307272edb2862a', 'num': 0.7320657925899416}
{'str': '303810ace8c2834fc365', 'num': 0.16393462674269077}
{'str': '5247e96a2f7a32d8ffa4', 'num': 0.4632335911881371}
{'str': '044673143678319eef39', 'num': 0.513645347257629}
{'str': '2f3316a855d6895c6a8c', 'num': 0.8255949687365125}
{'str': '83fe59742cbcd18e0b03', 'num': 0.10286691599935682}
{'str': '9e6391305d0c9c135a5a', 'num': 0.5978182399537783}
{'str': '0dba399df702b89ba40e', 'num': 0.7544556238595325}
{'str': '878446b0114d062a9faa', 'num': 0.32376475143741235}
{'str': '9fe6c8350976162eca74', 'num': 0.8590222292090431}
{'str': '7de074c1bb2110c21c83', 'num': 0.6836696642935219}
{'str': '08651139e7b92e458af4', 'num': 0.3410095898382157}
{'str': '3670ee0dcef591756063', 'num': 0.8768746641753882}
{'str': '85a5a04a7891295027ee', 'num': 0.19498683153202623}
{'str': '9dbf7e2c0cd65f4d8052', 'num': 0.48987071684269423}
{'str': '02040be84ba39b954359', 'num': 0.2028388390278455}
{'str': '65ddda0c914b2fd8b7e4', 'num': 0.9469580415179109}
{'str': '3fe91fa264fd39cce502', 'num': 0.8430833064822532}
{'str': '165c669f4e426d19b3de', 'num': 0.023825155688218747}
{'str': 'dedfe502156e33806f82', 'num': 0.12323977336675362}
{'str': '12dce01186df544644e0', 'num': 0.7768634376158495}
{'str': 'ba8142c06bb30b14d405', 'num': 0.36315845037568517}
{'str': '59a05be721db3f792734', 'num': 0.9183561472418679}
{'str': 'e4075b42cac50dddcca0', 'num': 0.1486776829669424}
{'str': 'd5d7a8fc16501a23f9d9', 'num': 0.11851078273373761}
{'str': '6534ca6bca9388f19ced', 'num': 0.3277774939042405}
{'str': '8de90af3c080c4725299', 'num': 0.41528342817272124}
{'str': 'fc42d735e28baab0b909', 'num': 0.4249889426956074}
{'str': '8aedb34c11a9cfe6dd92', 'num': 0.845012570984996}
{'str': 'ae602b4464d5057bad5e', 'num': 0.5018100457671152}
{'str': 'c464829ff853774802d5', 'num': 0.008724871908804555}
{'str': 'f3104a549ee04016eba6', 'num': 0.15013013228971062}
{'str': 'a50cab88ff53fe40545e', 'num': 0.7964403088105501}
{'str': 'b0e0481a2889fdff1652', 'num': 0.9192303461288027}
{'str': 'acb75548b06a21d9c9e4', 'num': 0.04187150939881723}
{'str': '27b0ce68ade03f498220', 'num': 0.8340018998750923}
{'str': 'cbe7b35e23e9608147d1', 'num': 0.6603500522870529}
{'str': '79310fb93f711ee67314', 'num': 0.6865572939965244}
{'str': '790aa04a989b2dd9998d', 'num': 0.7687337662201689}
{'str': '0215662faec3f4a9143c', 'num': 0.2488592513891501}
{'str': '6225d69a91d062e1f001', 'num': 0.4892774234246885}
{'str': '12941dc0d93f88d02ef5', 'num': 0.08733789176828366}
{'str': '705bb99689ea87217844', 'num': 0.8568045951642659}
{'str': 'c42fa30af6bd7f52f73b', 'num': 0.05989466422963208}
